5,2,Sim le,PATRON,5601,8230
5,2,Simule,"PAZ GRAL, AV.",8502,8600
5,2,Simule,"PAZ GR,AL. AV.",8602,8680
5,2,,PAZ GRAL. AV.,8682,8700
5,2,Simule,PAZ GRAL. AV.,11062,11100
5,2,Simule,PAZ GRAL. AV.,11102,11200
5,2,,PAZ GRAL. AV.,15602,15700
5,2,Simule,PAZ GRAL. AV.,16102,16200
5,2,,PEHUAJO,901,1000
5,2,Simule,PEIPING,5101,5200
5,1,Pro resiva,PERGAMINO,1,200
5,2,Simule,PERGAMINO,201,700
,,,,,
5,,Sim ale,PIEDRA BUENA AV.,4401,5100
